year,country_code,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
2014,BGD,Education,Female,Core,83.54448485,77.35291877,90.77348848
2015,BGD,Education,Female,Core,86.54025346,80.50414377,91.74241828
2016,BGD,Education,Female,Core,89.39788875,83.30040377,92.26335713
2006,BGD,Education,Male,Core,75.15062262,67.37670135,86.53547133
2007,BGD,Education,Male,Core,75.13654817,67.81191635,87.3142922
2008,BGD,Education,Male,Core,74.46436606,67.28791428,87.47309686
2009,BGD,Education,Male,Core,72.87374112,66.5003381,88.60612665
2010,BGD,Education,Male,Core,72.74246018,66.68800712,89.12803167
2011,BGD,Education,Male,Core,71.643542,66.14451712,89.71968479
2012,BGD,Education,Male,Core,72.72798631,67.32086712,90.28539791
2013,BGD,Education,Male,Core,75.79463612,70.09329712,90.77348848
2014,BGD,Education,Male,Core,75.79463612,70.09329712,90.77348848
2015,BGD,Education,Male,Core,76.89774558,71.61295712,91.74241828
2016,BGD,Education,Male,Core,80.11382725,74.66480212,92.26335713
2006,BGR,Education,All,Core,85.57893149,84.54238453,98.83176235
2007,BGR,Education,All,Core,88.728184,87.84311526,98.9949089
2008,BGR,Education,All,Core,90.42823213,89.66589914,99.12202338
2009,BGR,Education,All,Core,91.69776861,90.89545709,99.06468056
2010,BGR,Education,All,Core,92.11783683,91.35076485,99.10250298
2011,BGR,Education,All,Core,92.9589102,92.21783661,99.15005604
2012,BGR,Education,All,Core,91.21958122,90.48004981,99.16130976
2013,BGR,Education,All,Core,91.12320119,90.37945387,99.18720053
2014,BGR,Education,All,Core,90.88531956,90.16502891,99.22111215
2015,BGR,Education,All,Core,89.53420015,88.88056247,99.29413551
2016,BGR,Education,All,Core,86.78432169,86.20839657,99.37028687
2006,BGR,Education,Female,Core,84.87942485,83.85662283,98.83176235
2007,BGR,Education,Female,Core,88.33902326,87.46251457,98.9949089
2008,BGR,Education,Female,Core,90.33401789,89.58157437,99.12202338
2009,BGR,Education,Female,Core,91.96694632,91.17543009,99.06468056
2010,BGR,Education,Female,Core,91.87640068,91.11862536,99.10250298
2011,BGR,Education,Female,Core,92.83455932,92.10075789,99.15005604
2012,BGR,Education,Female,Core,90.93310294,90.19987374,99.16130976
2013,BGR,Education,Female,Core,90.53140719,89.79749623,99.18720053
2014,BGR,Education,Female,Core,90.48922437,89.77887002,99.22111215
2015,BGR,Education,Female,Core,88.77349084,88.12941389,99.29413551
2016,BGR,Education,Female,Core,85.91171726,85.34372652,99.37028687
2006,BGR,Education,Male,Core,86.24410023,85.19446999,98.83176235
2007,BGR,Education,Male,Core,89.09842307,88.20521741,98.9949089
2008,BGR,Education,Male,Core,90.52391556,89.75219609,99.12202338
2009,BGR,Education,Male,Core,91.45668851,90.64414463,99.06468056
2010,BGR,Education,Male,Core,92.34699665,91.57114199,99.10250298
2011,BGR,Education,Male,Core,93.07783057,92.32988877,99.15005604
2012,BGR,Education,Male,Core,91.49006207,90.74458484,99.16130976
2013,BGR,Education,Male,Core,91.6811726,90.92815108,99.18720053
2014,BGR,Education,Male,Core,91.25920828,90.52955275,99.22111215
2015,BGR,Education,Male,Core,90.25118811,89.58854264,99.29413551
2016,BGR,Education,Male,Core,87.60800627,87.02460761,99.37028687
2006,BGR,Education,All,HiY,65.83301577,59.68896105,87.31268085
2007,BGR,Education,All,HiY,65.49859229,59.5060158,87.4758274
2008,BGR,Education,All,HiY,64.88350882,59.01366808,87.60294188
2009,BGR,Education,All,HiY,67.37008387,61.60753454,89.03413398
2010,BGR,Education,All,HiY,67.21433462,61.48702483,89.0719564
2011,BGR,Education,All,HiY,68.07581623,62.37450483,89.11950946
2012,BGR,Education,All,HiY,70.06555406,64.38328586,89.72706847
2013,BGR,Education,All,HiY,71.72928497,66.04280086,89.75295924
2014,BGR,Education,All,HiY,72.21548829,66.55246086,89.78687086
2015,BGR,Education,All,HiY,71.86384505,66.75234331,90.66024515
2016,BGR,Education,All,HiY,71.29250248,66.25871331,90.7363965
2006,BGR,Education,Female,HiY,67.46382133,60.85253862,87.31268085
2007,BGR,Education,Female,HiY,67.29183982,60.82685045,87.4758274
2008,BGR,Education,Female,HiY,66.53939484,60.19847063,87.60294188
2009,BGR,Education,Female,HiY,69.74033178,63.44458101,89.03413398
2010,BGR,Education,Female,HiY,69.64375177,63.38174192,89.0719564
2011,BGR,Education,Female,HiY,70.59535289,64.35731692,89.11950946
2012,BGR,Education,Female,HiY,72.58866651,66.38395848,89.72706847
2013,BGR,Education,Female,HiY,74.02302327,67.81763348,89.75295924
2014,BGR,Education,Female,HiY,74.47646666,68.29463348,89.78687086
2015,BGR,Education,Female,HiY,73.8668138,68.32035502,90.66024515
2016,BGR,Education,Female,HiY,73.34270759,67.87233502,90.7363965
2006,BGR,Education,Male,HiY,64.03101669,58.39772108,87.31268085
2007,BGR,Education,Male,HiY,63.54142026,58.06454924,87.4758274
2008,BGR,Education,Male,HiY,63.0561035,57.70071867,87.60294188
2009,BGR,Education,Male,HiY,64.75839917,59.59008448,89.03413398
2010,BGR,Education,Male,HiY,64.54493918,59.41331371,89.0719564
2011,BGR,Education,Male,HiY,65.32117131,60.21745871,89.11950946
2012,BGR,Education,Male,HiY,66.9806123,61.88589969,89.72706847
2013,BGR,Education,Male,HiY,68.86038157,63.75812469,89.75295924
2014,BGR,Education,Male,HiY,69.37724559,64.29835469,89.78687086
2015,BGR,Education,Male,HiY,69.93070632,65.24837049,90.66024515
2016,BGR,Education,Male,HiY,69.31470451,64.71161549,90.7363965
2006,BHR,Education,All,Core,77.66008524,77.66008524,100
2007,BHR,Education,All,Core,77.66008524,77.66008524,100
2008,BHR,Education,All,Core,75.6822811,75.6822811,100
2009,BHR,Education,All,Core,76.05406162,76.05406162,100
2010,BHR,Education,All,Core,76.63834756,76.63834756,100
2011,BHR,Education,All,Core,77.8805243,77.8805243,100
2012,BHR,Education,All,Core,77.04869051,77.04869051,100
2013,BHR,Education,All,Core,79.08985825,79.08985825,100
2014,BHR,Education,All,Core,84.19263018,84.19263018,100
2015,BHR,Education,All,Core,90.32632439,90.32632439,100
2016,BHR,Education,All,Core,91.37155372,91.37155372,100
2006,BHR,Education,Female,Core,85.87336166,85.87336166,100
2007,BHR,Education,Female,Core,85.87336166,85.87336166,100
2008,BHR,Education,Female,Core,83.21506595,83.21506595,100
2009,BHR,Education,Female,Core,82.81000504,82.81000504,100
2010,BHR,Education,Female,Core,82.47859632,82.47859632,100
2011,BHR,Education,Female,Core,79.40194687,79.40194687,100
2012,BHR,Education,Female,Core,79.27595148,79.27595148,100
2013,BHR,Education,Female,Core,81.06466879,81.06466879,100
2014,BHR,Education,Female,Core,85.87410326,85.87410326,100
2015,BHR,Education,Female,Core,91.50031388,91.50031388,100
2016,BHR,Education,Female,Core,93.61747236,93.61747236,100
2006,BHR,Education,Male,Core,70.74728217,70.74728217,100
2007,BHR,Education,Male,Core,70.74728217,70.74728217,100
2008,BHR,Education,Male,Core,69.34869976,69.34869976,100
2009,BHR,Education,Male,Core,70.37196512,70.37196512,100
2010,BHR,Education,Male,Core,71.79053782,71.79053782,100
2011,BHR,Education,Male,Core,76.51825371,76.51825371,100
2012,BHR,Education,Male,Core,74.98266486,74.98266486,100
2013,BHR,Education,Male,Core,77.24905113,77.24905113,100
2014,BHR,Education,Male,Core,82.61225543,82.61225543,100
2015,BHR,Education,Male,Core,89.21646,89.21646,100
2016,BHR,Education,Male,Core,89.28096326,89.28096326,100
2006,BHS,Education,All,Core,86.85931894,86.85931894,100
2007,BHS,Education,All,Core,90.84336568,90.84336568,100
2008,BHS,Education,All,Core,90.33495052,90.33495052,100
2009,BHS,Education,All,Core,85.50844004,85.50844004,100
2010,BHS,Education,All,Core,87.50106561,87.50106561,100
2011,BHS,Education,All,Core,87.50106561,87.50106561,100
2012,BHS,Education,All,Core,87.50106561,87.50106561,100
2013,BHS,Education,All,Core,87.50106561,87.50106561,100
2014,BHS,Education,All,Core,87.50106561,87.50106561,100
2015,BHS,Education,All,Core,87.50106561,87.50106561,100
2016,BHS,Education,All,Core,73.66813231,73.62686609,99.94978973
2006,BHS,Education,Female,Core,89.39965748,89.39965748,100
2007,BHS,Education,Female,Core,91.41594577,91.41594577,100
2008,BHS,Education,Female,Core,93.03318714,93.03318714,100
2009,BHS,Education,Female,Core,91.0813367,91.0813367,100
2010,BHS,Education,Female,Core,90.97670527,90.97670527,100
2011,BHS,Education,Female,Core,90.97670527,90.97670527,100
2012,BHS,Education,Female,Core,90.97670527,90.97670527,100
2013,BHS,Education,Female,Core,90.97670527,90.97670527,100
2014,BHS,Education,Female,Core,90.97670527,90.97670527,100
2015,BHS,Education,Female,Core,90.97670527,90.97670527,100
2016,BHS,Education,Female,Core,79.91131429,79.86827977,99.94978973
2006,BHS,Education,Male,Core,84.45595664,84.45595664,100
2007,BHS,Education,Male,Core,84.9639953,84.9639953,100
2008,BHS,Education,Male,Core,87.75444819,87.75444819,100
2009,BHS,Education,Male,Core,80.41819615,80.41819615,100
2010,BHS,Education,Male,Core,79.21091571,79.21091571,100
2011,BHS,Education,Male,Core,79.21091571,79.21091571,100
2012,BHS,Education,Male,Core,79.21091571,79.21091571,100
2013,BHS,Education,Male,Core,79.21091571,79.21091571,100
2014,BHS,Education,Male,Core,79.21091571,79.21091571,100
2015,BHS,Education,Male,Core,79.21091571,79.21091571,100
2016,BHS,Education,Male,Core,68.06176301,68.02220234,99.94978973
2010,BLR,Education,All,Core,87.29028815,86.53668831,99.21375462
2011,BLR,Education,All,Core,86.63202372,85.97071182,99.31068246
2012,BLR,Education,All,Core,90.99009981,90.35101572,99.3409544
2013,BLR,Education,All,Core,90.11116098,89.48189264,99.35750997
2014,BLR,Education,All,Core,90.63509283,90.02770374,99.3838798
2015,BLR,Education,All,Core,92.62930817,91.95117653,99.31684569
2016,BLR,Education,All,Core,94.64049794,93.92144141,99.27105077
2010,BLR,Education,Female,Core,87.25880172,86.50405519,99.21375462
2011,BLR,Education,Female,Core,86.69962979,86.03663006,99.31068246
2012,BLR,Education,Female,Core,91.14299816,90.50248,99.3409544
2013,BLR,Education,Female,Core,91.52342001,90.89007473,99.35750997
2014,BLR,Education,Female,Core,91.00651727,90.39699925,99.3838798
2015,BLR,Education,Female,Core,94.07052833,93.38774957,99.31684569
2016,BLR,Education,Female,Core,95.45193519,94.76915643,99.31684569
2010,BLR,Education,Male,Core,87.3205439,86.56802684,99.21375462
2011,BLR,Education,Male,Core,86.56840896,85.90869067,99.31068246
2012,BLR,Education,Male,Core,90.84542388,90.20769599,99.3409544
2013,BLR,Education,Male,Core,88.79005002,88.1646406,99.35750997
2014,BLR,Education,Male,Core,90.28398961,89.67861641,99.3838798
2015,BLR,Education,Male,Core,91.28243953,90.60870926,99.31684569
2016,BLR,Education,Male,Core,94.47823174,93.80450148,99.31684569
2006,BLZ,Education,All,Core,80.24938213,78.46207028,97.38511548
2007,BLZ,Education,All,Core,79.64677347,77.83582284,97.33040175
2008,BLZ,Education,All,Core,80.08067246,78.30804135,97.35275062
2009,BLZ,Education,All,Core,81.08974477,79.26084645,97.28674039
2010,BLZ,Education,All,Core,81.82670207,80.02199166,97.31830633
2011,BLZ,Education,All,Core,82.43905019,80.57885485,97.30914033
2012,BLZ,Education,All,Core,85.23311224,83.35382744,97.36319592
2013,BLZ,Education,All,Core,85.54951307,83.58097988,97.3087321
2014,BLZ,Education,All,Core,85.79732792,83.87645446,97.37480682
2015,BLZ,Education,All,Core,85.90946445,84.02755589,97.43193705
2016,BLZ,Education,All,Core,87.37971597,85.3490657,97.33798954
2006,BLZ,Education,Female,Core,81.75107715,79.90344121,97.38511548
2007,BLZ,Education,Female,Core,81.39229456,79.51770263,97.33040175
2008,BLZ,Education,Female,Core,81.292069,79.44542905,97.35275062
2009,BLZ,Education,Female,Core,82.26437043,80.36202143,97.28674039
2010,BLZ,Education,Female,Core,83.31044165,81.43234956,97.31830633
2011,BLZ,Education,Female,Core,83.05315235,81.12954263,97.30914033
2012,BLZ,Education,Female,Core,86.15920197,84.24286161,97.36319592
2013,BLZ,Education,Female,Core,86.33262499,84.31036683,97.3087321
2014,BLZ,Education,Female,Core,86.24476145,84.26856643,97.37480682
2015,BLZ,Education,Female,Core,86.27783669,84.35386896,97.43193705
2016,BLZ,Education,Female,Core,87.64803147,85.57528321,97.33798954
2006,BLZ,Education,Male,Core,78.77346052,77.04553209,97.38511548
2007,BLZ,Education,Male,Core,77.92947962,76.18133545,97.33040175
2008,BLZ,Education,Male,Core,78.88234013,77.18289298,97.35275062
2009,BLZ,Education,Male,Core,79.92521492,78.16910461,97.28674039
2010,BLZ,Education,Male,Core,80.3535948,78.62178209,97.31830633
2011,BLZ,Education,Male,Core,81.8245545,80.02754175,97.30914033
2012,BLZ,Education,Male,Core,84.31257128,82.47026383,97.36319592
2013,BLZ,Education,Male,Core,84.76443182,82.84952291,97.3087321
2014,BLZ,Education,Male,Core,85.3411425,83.47544321,97.37480682
2015,BLZ,Education,Male,Core,85.53296481,83.69294191,97.43193705
2016,BLZ,Education,Male,Core,87.10134615,85.11252311,97.33798954
2010,BMU,Education,All,Core,68.38372806,68.38372806,100
2011,BMU,Education,All,Core,59.16684649,59.16684649,100
2012,BMU,Education,All,Core,53.67511242,53.67511242,100
2013,BMU,Education,All,Core,53.67511242,53.67511242,100
2014,BMU,Education,All,Core,53.67511242,53.67511242,100
2015,BMU,Education,All,Core,53.67511242,53.67511242,100
2016,BMU,Education,All,Core,53.67511242,53.67511242,100
2011,BMU,Education,Female,Core,63.19113604,63.19113604,100
2012,BMU,Education,Female,Core,54.77739009,54.77739009,100
2013,BMU,Education,Female,Core,54.77739009,54.77739009,100
2014,BMU,Education,Female,Core,54.77739009,54.77739009,100
2015,BMU,Education,Female,Core,54.77739009,54.77739009,100
2016,BMU,Education,Female,Core,54.77739009,54.77739009,100
2011,BMU,Education,Male,Core,55.36435948,55.36435948,100
2012,BMU,Education,Male,Core,52.88202809,52.88202809,100
2013,BMU,Education,Male,Core,52.88202809,52.88202809,100
2014,BMU,Education,Male,Core,52.88202809,52.88202809,100
2015,BMU,Education,Male,Core,52.88202809,52.88202809,100
2016,BMU,Education,Male,Core,52.88202809,52.88202809,100
2006,BOL,Education,All,Core,89.04360689,84.92237027,95.00384481
2007,BOL,Education,All,Core,88.2723143,84.33913814,95.16791921
2008,BOL,Education,All,Core,86.22129701,82.55628478,95.41354977
2009,BOL,Education,All,Core,88.73895027,85.11964711,95.50553434
2010,BOL,Education,All,Core,86.72811012,83.22915053,95.6370486
2011,BOL,Education,All,Core,84.57497631,81.25460805,95.8200489
2012,BOL,Education,All,Core,82.43424699,79.21118418,95.99390037
2013,BOL,Education,All,Core,82.65811541,79.57799482,96.23863906
2014,BOL,Education,All,Core,82.63341929,79.6775887,96.41489454
2015,BOL,Education,All,Core,83.43405314,80.56800489,96.55999175
2016,BOL,Education,All,Core,84.23572484,81.45953045,96.67677558
2006,BOL,Education,Female,Core,88.39627731,84.34459436,95.00384481
2007,BOL,Education,Female,Core,87.93992524,84.04014576,95.16791921
2008,BOL,Education,Female,Core,86.01940075,82.36531519,95.41354977
2009,BOL,Education,Female,Core,88.62504685,85.00151974,95.50553434
2010,BOL,Education,Female,Core,86.70085642,83.19249016,95.6370486
2011,BOL,Education,Female,Core,84.67835906,81.34048739,95.8200489
2012,BOL,Education,Female,Core,82.51560117,79.26772599,95.99390037
2013,BOL,Education,Female,Core,82.46914271,79.36805012,96.23863906
2014,BOL,Education,Female,Core,82.33920069,79.36572221,96.41489454
2015,BOL,Education,Female,Core,83.00694963,80.13329028,96.55999175
2016,BOL,Education,Female,Core,83.87419648,81.09378441,96.67677558
2006,BOL,Education,Male,Core,89.67421094,85.48523786,95.00384481
2007,BOL,Education,Male,Core,88.59585826,84.63017875,95.16791921
2008,BOL,Education,Male,Core,86.41739109,82.74175113,95.41354977
2009,BOL,Education,Male,Core,88.84925053,85.2340515,95.50553434
2010,BOL,Education,Male,Core,86.75429663,83.26447028,95.6370486
2011,BOL,Education,Male,Core,84.47432938,81.17095458,95.8200489
2012,BOL,Education,Male,Core,82.35488818,79.15590783,95.99390037
2013,BOL,Education,Male,Core,82.84162851,79.78185395,96.23863906
2014,BOL,Education,Male,Core,82.91941273,79.9806936,96.41489454
2015,BOL,Education,Male,Core,83.84883214,80.99015929,96.55999175
2016,BOL,Education,Male,Core,84.58615486,81.81404715,96.67677558
2007,BRA,Education,All,Core,78.91347998,78.02473241,98.8143582
2008,BRA,Education,All,Core,85.70814298,84.81939541,98.8143582
2009,BRA,Education,All,Core,86.24805694,85.3415207,98.87543699
2010,BRA,Education,All,Core,86.24805694,85.3415207,98.87543699
2011,BRA,Education,All,Core,84.41580842,83.67154691,99.06319313
2012,BRA,Education,All,Core,84.44745381,83.71307766,99.08199944
2013,BRA,Education,All,Core,84.01146066,83.27872719,99.12089679
2014,BRA,Education,All,Core,85.61320015,84.86586449,99.11373054
2015,BRA,Education,All,Core,85.13555568,84.32879006,99.02755858
2016,BRA,Education,All,Core,85.13555568,84.32879006,99.02755858
2007,BRA,Education,Female,Core,82.45409651,81.51311401,98.8143582
2008,BRA,Education,Female,Core,87.15005107,86.20906857,98.8143582
2009,BRA,Education,Female,Core,89.36588679,88.41410621,98.87543699
2010,BRA,Education,Female,Core,89.36588679,88.41410621,98.87543699
2011,BRA,Education,Female,Core,85.80211198,85.02530456,99.06319313
2012,BRA,Education,Female,Core,88.42467386,87.66254906,99.08199944
2013,BRA,Education,Female,Core,85.53605839,84.77926277,99.12089679
2014,BRA,Education,Female,Core,87.53157911,86.76148036,99.11373054
2015,BRA,Education,Female,Core,86.83106284,86.00706454,99.02755858
2016,BRA,Education,Female,Core,86.83106284,86.00706454,99.02755858
2007,BRA,Education,Male,Core,75.57650047,74.73759374,98.8143582
2008,BRA,Education,Male,Core,84.34220484,83.50329811,98.8143582
2009,BRA,Education,Male,Core,83.30676144,82.44345263,98.87543699
2010,BRA,Education,Male,Core,83.30676144,82.44345263,98.87543699
2011,BRA,Education,Male,Core,83.08734067,82.37435627,99.06319313
2012,BRA,Education,Male,Core,80.78387157,80.07630002,99.08199944
2013,BRA,Education,Male,Core,82.56343763,81.85353304,99.12089679
2014,BRA,Education,Male,Core,83.79603231,83.07028752,99.11373054
2015,BRA,Education,Male,Core,83.52399364,82.73378762,99.02755858
2016,BRA,Education,Male,Core,83.52399364,82.73378762,99.02755858
2007,BRA,Education,All,HiY,49.16089941,45.37686993,86.46223489
2008,BRA,Education,All,HiY,49.16089941,45.37686993,86.46223489
2009,BRA,Education,All,HiY,53.64314004,49.73319705,87.64115777
2010,BRA,Education,All,HiY,53.64314004,49.73319705,87.64115777
2011,BRA,Education,All,HiY,53.06030025,49.31263199,87.8289139
2012,BRA,Education,All,HiY,51.4912171,48.48558044,89.15921979
2013,BRA,Education,All,HiY,53.16759442,50.16360044,89.19811714
2014,BRA,Education,All,HiY,53.65441661,50.63582044,89.19095089
2015,BRA,Education,All,HiY,54.8515281,51.29774524,88.76468987
2016,BRA,Education,All,HiY,54.8515281,51.29774524,88.76468987
